step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1982,11093440,63424,0.010029432715868621,1.0,1.0,,,,,
1983,11097824,63456,0.014367776203570418,0.9375,0.9375,,,,,
1984,11104256,63488,0.009165885830173963,1.0,1.0,,,,,
1985,11108896,63520,0.010264173361115648,0.96875,0.96875,0.012346118740027119,0.9375,0.9375,,
1986,11115072,63552,0.009846888387703293,0.90625,0.90625,,,,,
1987,11120480,63584,0.011169357078171275,0.96875,0.96875,,,,,
1988,11127936,63616,0.010821455966739484,0.96875,0.96875,,,,,
1989,11133344,63648,0.011398574811686484,0.96875,0.96875,,,,,
1990,11139264,63680,0.009570284580715327,0.96875,0.96875,,,,,
1991,11145696,63712,0.011800313784544379,0.96875,0.96875,,,,,
1992,11151104,63744,0.010990304543582985,0.96875,0.96875,,,,,
1993,11157280,63776,0.010823146408963551,1.0,1.0,0.016341951516056847,0.8125,0.8125,,
1994,11163968,63808,0.008819106562126795,0.96875,0.96875,,,,,
1995,11168864,63840,0.011668635441789922,0.96875,0.96875,,,,,
1996,11175040,63872,0.011265213698970005,0.96875,0.96875,,,,,
1997,11180960,63904,0.012278037581337633,0.9375,0.9375,,,,,
1998,11185344,63936,0.012801772907878059,0.96875,0.96875,,,,,
1999,11190496,63968,0.011541172506421832,0.96875,0.96875,,,,,
2000,11195136,64000,0.014625092968830617,0.96875,0.96875,,,,,
2001,11200800,64032,0.0118325619061788,0.875,0.875,0.00998997509902484,0.875,0.875,,
2002,11205952,64064,0.012368362771054648,0.90625,0.90625,,,,,
2003,11211872,64096,0.011609805080916727,0.96875,0.96875,,,,,
2004,11218048,64128,0.01035382185714149,0.9375,0.9375,,,,,
2005,11224224,64160,0.0086467588042835,0.9375,0.9375,,,,,
2006,11230656,64192,0.010035627992692624,0.90625,0.90625,,,,,
2007,11235296,64224,0.012690313403925315,0.96875,0.96875,,,,,
2008,11239424,64256,0.014283751796736755,0.96875,0.96875,,,,,
2009,11244064,64288,0.011841120885194335,0.96875,0.96875,0.012966851560622853,0.84375,0.84375,,
2010,11249984,64320,0.009654785652164221,1.0,1.0,,,,,
2011,11254624,64352,0.01176184811070679,0.96875,0.96875,,,,,
2012,11260800,64384,0.009877913615611321,0.9375,0.9375,,,,,
2013,11265952,64416,0.012183476059421893,1.0,1.0,,,,,
2014,11271360,64448,0.010032081886206242,0.9375,0.9375,,,,,
2015,11277024,64480,0.011868521932488923,0.96875,0.96875,,,,,
2016,11282944,64512,0.010672196039038179,0.96875,0.96875,,,,,
2017,11288864,64544,0.00942686608150119,0.90625,0.90625,0.008938177884281182,0.90625,0.90625,,
2018,11295040,64576,0.01034076000834049,0.9375,0.9375,,,,,
2019,11301216,64608,0.0093668160296168,0.90625,0.90625,,,,,
2020,11306112,64640,0.012586030783715191,0.96875,0.96875,,,,,
2021,11311008,64672,0.01396132167096967,0.9375,0.9375,,,,,
2022,11317696,64704,0.009937732951784987,0.9375,0.9375,,,,,
2023,11324384,64736,0.009971145826709759,1.0,1.0,,,,,
2024,11329024,64768,0.011330496470059757,1.0,1.0,,,,,
2025,11335712,64800,0.009930229780993735,1.0,1.0,0.013782583082088594,0.875,0.875,,
2026,11340608,64832,0.010594668268561095,0.96875,0.96875,,,,,
2027,11347552,64864,0.00794663488471806,1.0,1.0,,,,,
2028,11352704,64896,0.010201554457331749,1.0,1.0,,,,,
2029,11357088,64928,0.010514971344707988,0.96875,0.96875,,,,,
2030,11363520,64960,0.009779704824800027,0.875,0.875,,,,,
2031,11370208,64992,0.010475549463172909,0.9375,0.9375,,,,,
2032,11375872,65024,0.011289889010302362,0.875,0.875,,,,,
2033,11381792,65056,0.009124594999032063,0.96875,0.96875,0.015798503005809282,0.9375,0.9375,,
2034,11387200,65088,0.008195053897618512,1.0,1.0,,,,,
2035,11392096,65120,0.011435716714000439,0.96875,0.96875,,,,,
2036,11397248,65152,0.011072289171826743,1.0,1.0,,,,,
2037,11405216,65184,0.010462482495118807,0.96875,0.96875,,,,,
2038,11411904,65216,0.010867619213087324,0.9375,0.9375,,,,,
2039,11418336,65248,0.011588792017597788,0.9375,0.9375,,,,,
2040,11424512,65280,0.010671785002901736,1.0,1.0,,,,,
2041,11429408,65312,0.01236126382494333,1.0,1.0,0.013111541702475034,0.84375,0.84375,,
2042,11433792,65344,0.012336413089981613,0.9375,0.9375,,,,,
2043,11438688,65376,0.011844687110466687,0.96875,0.96875,,,,,
2044,11444608,65408,0.010479163370375003,0.96875,0.96875,,,,,
2045,11450016,65440,0.009856092375722042,1.0,1.0,,,,,
2046,11455168,65472,0.011762422018236367,0.9375,0.9375,,,,,
2047,11460576,65504,0.013384224388504017,0.90625,0.90625,,,,,
2048,11465984,65536,0.011145788520823057,0.9375,0.9375,,,,,
2049,11470624,65568,0.013151028507405741,0.9375,0.9375,0.016393169343446073,0.84375,0.84375,,
2050,11478080,65600,0.010554622333616544,0.96875,0.96875,,,,,
2051,11482720,65632,0.014308465740508989,0.96875,0.96875,,,,,
2052,11488128,65664,0.01231361315206059,0.9375,0.9375,,,,,
2053,11493792,65696,0.00867917339491955,0.96875,0.96875,,,,,
2054,11498944,65728,0.011563895395945942,0.9375,0.9375,,,,,
2055,11505120,65760,0.011533458250365254,0.96875,0.96875,,,,,
2056,11510784,65792,0.008968536837387672,0.90625,0.90625,,,,,
2057,11517216,65824,0.01028912522736012,0.84375,0.84375,0.013229535205447729,0.875,0.875,,
2058,11523136,65856,0.011798800099654814,0.90625,0.90625,,,,,
2059,11529568,65888,0.011965990442862496,1.0,1.0,,,,,
2060,11533952,65920,0.01299765455474052,0.96875,0.96875,,,,,
2061,11539616,65952,0.010893194366773658,0.96875,0.96875,,,,,
2062,11546048,65984,0.009041246326428064,0.96875,0.96875,,,,,
2063,11551456,66016,0.010793291554563334,0.9375,0.9375,,,,,
2064,11557888,66048,0.010559392659795037,0.96875,0.96875,,,,,
2065,11562784,66080,0.014115458546189943,0.9375,0.9375,0.012209841615347734,0.875,0.875,,
2066,11568704,66112,0.009754294128860289,1.0,1.0,,,,,
2067,11574112,66144,0.011653389814295348,0.9375,0.9375,,,,,
2068,11579520,66176,0.00980870267026032,0.9375,0.9375,,,,,
2069,11584672,66208,0.01255453946090313,0.96875,0.96875,,,,,
2070,11589568,66240,0.010581349056470317,0.96875,0.96875,,,,,
2071,11593696,66272,0.014094586243764532,0.875,0.875,,,,,
2072,11600384,66304,0.009048983900695046,0.96875,0.96875,,,,,
2073,11605536,66336,0.010713350143648975,0.9375,0.9375,0.013211852491075846,0.75,0.75,,
2074,11610432,66368,0.011978944086962144,0.96875,0.96875,,,,,
2075,11615584,66400,0.012021513892374222,1.0,1.0,,,,,
2076,11621504,66432,0.011210171431900064,0.90625,0.90625,,,,,
2077,11628192,66464,0.010052901565174214,0.96875,0.96875,,,,,
2078,11634112,66496,0.009373746828030698,1.0,1.0,,,,,
2079,11639008,66528,0.013691614372187674,0.90625,0.90625,,,,,
2080,11645440,66560,0.010795997984005441,0.875,0.875,,,,,
2081,11649824,66592,0.0146459174029287,0.9375,0.9375,0.014092378526275944,0.90625,0.90625,,
2082,11656000,66624,0.011231074551224005,0.96875,0.96875,,,,,
2083,11660640,66656,0.011168814306242548,0.96875,0.96875,,,,,
2084,11667072,66688,0.009570511289383937,1.0,1.0,,,,,
2085,11672480,66720,0.010693631863151674,0.96875,0.96875,,,,,
2086,11678400,66752,0.011671635770151808,0.9375,0.9375,,,,,
2087,11682272,66784,0.011393422070899084,0.96875,0.96875,,,,,
2088,11689216,66816,0.010074816317621683,1.0,1.0,,,,,
2089,11694624,66848,0.011219510099904129,0.96875,0.96875,0.013226530166809287,0.84375,0.84375,,
2090,11699264,66880,0.013505454319891773,0.90625,0.90625,,,,,
2091,11703904,66912,0.012118250395800886,0.875,0.875,,,,,
2092,11710336,66944,0.008834680074206774,1.0,1.0,,,,,
2093,11716512,66976,0.010419306260965896,0.96875,0.96875,,,,,
2094,11721664,67008,0.012462969420998138,1.0,1.0,,,,,
2095,11726304,67040,0.013010317488151962,0.96875,0.96875,,,,,
2096,11732736,67072,0.009633553016731645,0.9375,0.9375,,,,,
2097,11737376,67104,0.014100833687875751,0.9375,0.9375,0.010872106806640247,0.875,0.875,,
2098,11743040,67136,0.012513929599334976,0.9375,0.9375,,,,,
2099,11748704,67168,0.010816960215870605,0.90625,0.90625,,,,,
2100,11753856,67200,0.011560090612994494,0.9375,0.9375,,,,,
2101,11757216,67232,0.015916979666063404,0.90625,0.90625,,,,,
2102,11763648,67264,0.010004303062596212,1.0,1.0,,,,,
2103,11767776,67296,0.012769356581660994,0.96875,0.96875,,,,,
2104,11772672,67328,0.014399268211450652,0.9375,0.9375,,,,,
2105,11778592,67360,0.009904184416786964,0.96875,0.96875,0.012147730967873083,1.0,1.0,,
2106,11784000,67392,0.00933842957336206,1.0,1.0,,,,,
2107,11790176,67424,0.010310969225245447,1.0,1.0,,,,0.8769999742507935,0.875646376569171
2108,11796096,67456,0.008863804309396716,0.96875,0.96875,,,,,
2109,11799968,67488,0.012345227381756758,1.0,1.0,,,,,
2110,11805120,67520,0.013659205653042716,0.9375,0.9375,,,,,
2111,11809248,67552,0.013196496915127167,1.0,1.0,,,,,
2112,11813120,67584,0.013895507139536765,1.0,1.0,,,,,
2113,11819296,67616,0.009177966251800616,1.0,1.0,0.014680231252695287,0.90625,0.90625,,
2114,11825216,67648,0.009832386294309289,1.0,1.0,,,,,
2115,11830368,67680,0.012183944267742353,1.0,1.0,,,,,
2116,11834752,67712,0.01153451210495293,0.96875,0.96875,,,,,
2117,11841184,67744,0.011910773011780207,1.0,1.0,,,,,
2118,11847360,67776,0.011451208965336988,1.0,1.0,,,,,
2119,11853536,67808,0.010104811317505171,1.0,1.0,,,,,
2120,11859456,67840,0.011060124535248258,1.0,1.0,,,,,
2121,11865376,67872,0.010127415385165517,1.0,1.0,0.012403762257252132,0.9375,0.9375,,
2122,11870016,67904,0.013748813010841266,1.0,1.0,,,,,
2123,11874912,67936,0.010268675457809127,1.0,1.0,,,,,
2124,11880320,67968,0.00935505468948617,1.0,1.0,,,,,
2125,11885728,68000,0.010910327377634641,1.0,1.0,,,,,
2126,11892160,68032,0.010664256288314489,0.96875,0.96875,,,,,
2127,11899616,68064,0.008146388293131173,1.0,1.0,,,,,
2128,11905024,68096,0.010706945911700672,1.0,1.0,,,,,
2129,11912480,68128,0.00736060685901657,1.0,1.0,0.007878025504212877,0.96875,0.96875,,
2130,11918912,68160,0.009085707209499031,1.0,1.0,,,,,
2131,11924064,68192,0.01121875204426634,1.0,1.0,,,,,
2132,11929984,68224,0.012352819955633561,0.96875,0.96875,,,,,
2133,11934624,68256,0.012414551877974422,1.0,1.0,,,,,
2134,11939008,68288,0.015628782648714597,0.90625,0.90625,,,,,
2135,11946208,68320,0.008952672649336264,0.96875,0.96875,,,,,
2136,11952128,68352,0.009432595760943227,0.96875,0.96875,,,,,
2137,11957536,68384,0.012246470334147623,0.96875,0.96875,0.012394050359366054,0.875,0.875,,
2138,11963456,68416,0.010050521579088874,1.0,1.0,,,,,
2139,11968864,68448,0.011514544123071,1.0,1.0,,,,,
2140,11975040,68480,0.00842074632144094,1.0,1.0,,,,,
2141,11981472,68512,0.009578198966478584,1.0,1.0,,,,,
2142,11986624,68544,0.010594342869445036,1.0,1.0,,,,,
2143,11992544,68576,0.00919790369409303,0.96875,0.96875,,,,,
2144,11998720,68608,0.009634792151826487,1.0,1.0,,,,,
2145,12003616,68640,0.011945544223401203,1.0,1.0,0.01031496563004214,0.90625,0.90625,,
2146,12009280,68672,0.009511900014998775,1.0,1.0,,,,,
2147,12013664,68704,0.013069307438752384,1.0,1.0,,,,,
2148,12018816,68736,0.011463542709150756,0.96875,0.96875,,,,,
2149,12023968,68768,0.011342730755501504,1.0,1.0,,,,,
2150,12030400,68800,0.008248386313849523,1.0,1.0,,,,,
2151,12036064,68832,0.010829587574632076,1.0,1.0,,,,,
2152,12042496,68864,0.007882458996138646,1.0,1.0,,,,,
2153,12048928,68896,0.009662941941733212,0.96875,0.96875,0.01169327281029942,0.875,0.875,,
2154,12053824,68928,0.011611386860831746,0.96875,0.96875,,,,,
2155,12058976,68960,0.010497206347119528,1.0,1.0,,,,,
2156,12065408,68992,0.010942234498643698,0.96875,0.96875,,,,,
2157,12071072,69024,0.009901550328535976,0.96875,0.96875,,,,,
2158,12077760,69056,0.010204782135827973,1.0,1.0,,,,,
2159,12084192,69088,0.008186629064409008,1.0,1.0,,,,,
2160,12089600,69120,0.010700159174944905,0.96875,0.96875,,,,,
2161,12094496,69152,0.011942303370166205,1.0,1.0,0.015819651942839772,0.84375,0.84375,,
2162,12099904,69184,0.01075780193206716,0.96875,0.96875,,,,,
2163,12104800,69216,0.009916738257410278,1.0,1.0,,,,,
2164,12110208,69248,0.01097788850836696,0.9375,0.9375,,,,,
2165,12115872,69280,0.011060214894875645,1.0,1.0,,,,,
2166,12122560,69312,0.008596322931588967,1.0,1.0,,,,,
2167,12128992,69344,0.009507251118125806,1.0,1.0,,,,,
2168,12135168,69376,0.008976365042377919,1.0,1.0,,,,,
2169,12139040,69408,0.013036497095788623,1.0,1.0,0.01496896996130875,0.90625,0.90625,,
2170,12143936,69440,0.010518249719375494,1.0,1.0,,,,,
2171,12149344,69472,0.010867015029614034,1.0,1.0,,,,,
2172,12154240,69504,0.012681235511162165,1.0,1.0,,,,,
2173,12159392,69536,0.012250908521176721,1.0,1.0,,,,,
2174,12166080,69568,0.008425101462160618,1.0,1.0,,,,,
2175,12171488,69600,0.012851991877776414,1.0,1.0,,,,,
2176,12177408,69632,0.011353898457889127,0.96875,0.96875,,,,,
2177,12185376,69664,0.009307521314720558,0.96875,0.96875,0.014943067168100102,0.71875,0.71875,,
2178,12192064,69696,0.00911453600085249,1.0,1.0,,,,,
2179,12196704,69728,0.011537719164255897,1.0,1.0,,,,,
2180,12201344,69760,0.010956431327454195,0.9375,0.9375,,,,,
2181,12205984,69792,0.010970523405240667,1.0,1.0,,,,,
2182,12211904,69824,0.01017776392296384,1.0,1.0,,,,,
2183,12216800,69856,0.012218834798296909,1.0,1.0,,,,,
2184,12222208,69888,0.01176177876925965,1.0,1.0,,,,,
2185,12227616,69920,0.00971116606722009,1.0,1.0,0.01519747077144538,0.90625,0.90625,,
2186,12232768,69952,0.008965098735937541,1.0,1.0,,,,,
2187,12238688,69984,0.011310172885500824,0.96875,0.96875,,,,,
2188,12243840,70016,0.01197636480469525,0.96875,0.96875,,,,,
2189,12249248,70048,0.011556702792877488,0.96875,0.96875,,,,,
2190,12253120,70080,0.0118095604655231,1.0,1.0,,,,,
2191,12258784,70112,0.01050645374040361,1.0,1.0,,,,,
2192,12265216,70144,0.00991228666118716,1.0,1.0,,,,,
2193,12270624,70176,0.01194109947517669,1.0,1.0,0.017404165096442124,0.78125,0.78125,,
2194,12277056,70208,0.010512197039974603,0.96875,0.96875,,,,,
2195,12282720,70240,0.011257674172289265,1.0,1.0,,,,,
2196,12288640,70272,0.010286683146127138,1.0,1.0,,,,,
2197,12295328,70304,0.008280539873144312,1.0,1.0,,,,,
2198,12301504,70336,0.008917065656294198,1.0,1.0,,,,,
2199,12307936,70368,0.008871406408168157,1.0,1.0,,,,,
2200,12313088,70400,0.008818909720048321,1.0,1.0,,,,,
2201,12318240,70432,0.010757068715335723,0.96875,0.96875,0.01047298716870426,1.0,1.0,,
2202,12324416,70464,0.010309353142036464,1.0,1.0,,,,,
2203,12329568,70496,0.01061547131272313,1.0,1.0,,,,,
2204,12336768,70528,0.008070573707559647,1.0,1.0,,,,,
2205,12341152,70560,0.011598853439712946,1.0,1.0,,,,,
2206,12345280,70592,0.013586261931086046,0.96875,0.96875,,,,,
2207,12350432,70624,0.010337992591565906,0.96875,0.96875,,,,,
2208,12357120,70656,0.009273898752884206,1.0,1.0,,,,,
2209,12361504,70688,0.009903264292326944,1.0,1.0,0.010725674508591694,0.90625,0.90625,,
2210,12366144,70720,0.009465467047511562,1.0,1.0,,,,,
2211,12370528,70752,0.01050149653443974,1.0,1.0,,,,,
2212,12376192,70784,0.010761120543881795,0.96875,0.96875,,,,,
2213,12382368,70816,0.009340351406946883,1.0,1.0,,,,,
2214,12388544,70848,0.010478196782461225,1.0,1.0,,,,,
2215,12394208,70880,0.009719834839082557,1.0,1.0,,,,,
2216,12398848,70912,0.01081221012328307,1.0,1.0,,,,,
2217,12404000,70944,0.010392591738429824,0.96875,0.96875,0.013533240365918452,0.875,0.875,,
2218,12410176,70976,0.010306764190341247,1.0,1.0,,,,,
2219,12415072,71008,0.01107704415262888,0.96875,0.96875,,,,,
2220,12420480,71040,0.010263247872694978,1.0,1.0,,,,,
2221,12425888,71072,0.010411843663126277,1.0,1.0,,,,,
2222,12430528,71104,0.01073514952522641,1.0,1.0,,,,,
2223,12436192,71136,0.009200108292513892,1.0,1.0,,,,,
2224,12442368,71168,0.009405465361850275,1.0,1.0,,,,,
2225,12447008,71200,0.013248585184408983,1.0,1.0,0.015633002137437468,0.78125,0.78125,,
2226,12450880,71232,0.013640727870919077,1.0,1.0,,,,,
2227,12457824,71264,0.00933360393390428,1.0,1.0,,,,,
2228,12464000,71296,0.011316166320766175,0.9375,0.9375,,,,,
2229,12470176,71328,0.008479141391147168,1.0,1.0,,,,,
2230,12475328,71360,0.009810729305684345,1.0,1.0,,,,,
2231,12480480,71392,0.01037975990837037,1.0,1.0,,,,,
2232,12486656,71424,0.010817314008528664,0.96875,0.96875,,,,,
2233,12492064,71456,0.012193679210168354,0.96875,0.96875,0.017639236739877013,0.875,0.875,,
2234,12496960,71488,0.011687473423912248,1.0,1.0,,,,,
2235,12501600,71520,0.011533268425983505,1.0,1.0,,,,,
2236,12506752,71552,0.011430731836019456,0.9375,0.9375,,,,,
2237,12511648,71584,0.012329104435661252,0.96875,0.96875,,,,,
2238,12516032,71616,0.012892581366468005,0.96875,0.96875,,,,,
2239,12521952,71648,0.009654879522851342,1.0,1.0,,,,,
2240,12527360,71680,0.011809720398595958,0.96875,0.96875,,,,,
2241,12533280,71712,0.008941259113046184,1.0,1.0,0.013999461624772686,0.8125,0.8125,,
2242,12540224,71744,0.011477801283722592,1.0,1.0,,,,,
2243,12544096,71776,0.012000991033824434,1.0,1.0,,,,,
2244,12548224,71808,0.014534111011415262,1.0,1.0,,,,,
2245,12553888,71840,0.011005563940029509,1.0,1.0,,,,,
2246,12557760,71872,0.013460954100207388,1.0,1.0,,,,,
2247,12562144,71904,0.01160291749105019,0.96875,0.96875,,,,,
2248,12567552,71936,0.010930955947696845,0.96875,0.96875,,,,,
2249,12573472,71968,0.010150601756617576,0.96875,0.96875,0.010545203706391013,1.0,1.0,,
2250,12579392,72000,0.009074005438274845,0.96875,0.96875,,,,,
2251,12585312,72032,0.010648339563515664,1.0,1.0,,,,,
2252,12591488,72064,0.010002464988821071,1.0,1.0,,,,,
2253,12596128,72096,0.010934098523304419,1.0,1.0,,,,,
2254,12601280,72128,0.012047157292663825,1.0,1.0,,,,,
2255,12606944,72160,0.011826365960259695,0.96875,0.96875,,,,,
2256,12612352,72192,0.00992706492762371,1.0,1.0,,,,,
2257,12619552,72224,0.008886572024887565,1.0,1.0,0.008533479800853033,0.9375,0.9375,,
2258,12625216,72256,0.009787370238518668,1.0,1.0,,,,,
2259,12630112,72288,0.013343752570456157,0.96875,0.96875,,,,,
2260,12635776,72320,0.010402489355371386,1.0,1.0,,,,,
2261,12641696,72352,0.010185581111982688,1.0,1.0,,,,,
2262,12647104,72384,0.011847042718097037,0.96875,0.96875,,,,,
2263,12651232,72416,0.013153151731202465,1.0,1.0,,,,,
2264,12655104,72448,0.01203251399481874,1.0,1.0,,,,,
2265,12658976,72480,0.01195068992775745,1.0,1.0,0.010859455425529128,0.9375,0.9375,,
2266,12663872,72512,0.0137872799656033,1.0,1.0,,,,,
2267,12670560,72544,0.008916303089153971,1.0,1.0,,,,,
2268,12675456,72576,0.010976318515914735,1.0,1.0,,,,,
2269,12680352,72608,0.012379326211971192,1.0,1.0,,,,,
2270,12685504,72640,0.012631883674856825,0.96875,0.96875,,,,,
2271,12690912,72672,0.012031485103852123,1.0,1.0,,,,,
2272,12697344,72704,0.009622507856430353,0.96875,0.96875,,,,,
2273,12702240,72736,0.011642406575106333,1.0,1.0,0.01662138017303229,0.84375,0.84375,,
2274,12708416,72768,0.011703770020259146,1.0,1.0,,,,,
2275,12714080,72800,0.01069360008169724,1.0,1.0,,,,,
2276,12720768,72832,0.008592658463886528,1.0,1.0,,,,,
2277,12726176,72864,0.009358905795923574,1.0,1.0,,,,,
2278,12731840,72896,0.01123039969517922,1.0,1.0,,,,,
2279,12737760,72928,0.009588129817143024,1.0,1.0,,,,,
2280,12743936,72960,0.008943235272400924,0.96875,0.96875,,,,,
2281,12749344,72992,0.010697071332514319,1.0,1.0,0.012047905435456203,0.84375,0.84375,,
2282,12755520,73024,0.009349304575066822,1.0,1.0,,,,,
2283,12761952,73056,0.009800804366647074,1.0,1.0,,,,,
2284,12766848,73088,0.012889398155341826,1.0,1.0,,,,,
2285,12773536,73120,0.011741367109590763,0.96875,0.96875,,,,,
2286,12778944,73152,0.011843828910904887,0.96875,0.96875,,,,,
2287,12783840,73184,0.011143175112164774,0.96875,0.96875,,,,,
2288,12789760,73216,0.009285937739395279,1.0,1.0,,,,,
2289,12796704,73248,0.008678747927699406,0.96875,0.96875,0.013361043688201913,0.96875,0.96875,,
2290,12802880,73280,0.01130770089095808,1.0,1.0,,,,,
2291,12809056,73312,0.00920218272154141,1.0,1.0,,,,,
2292,12814464,73344,0.009442439958815945,1.0,1.0,,,,,
2293,12821152,73376,0.010322735142907328,1.0,1.0,,,,,
2294,12826816,73408,0.010391243459178127,0.96875,0.96875,,,,,
2295,12831712,73440,0.010407773525946726,1.0,1.0,,,,,
2296,12836608,73472,0.012840083114702017,1.0,1.0,,,,,
2297,12842784,73504,0.010321334008932766,1.0,1.0,0.0125333062549696,0.875,0.875,,
2298,12847936,73536,0.008822022476411982,1.0,1.0,,,,,
2299,12854112,73568,0.00828337677277476,1.0,1.0,,,,,
2300,12858752,73600,0.009997149981896524,1.0,1.0,,,,,
2301,12865184,73632,0.009658572891282384,1.0,1.0,,,,,
2302,12871104,73664,0.010278999552182613,1.0,1.0,,,,,
2303,12877024,73696,0.009797892951522313,1.0,1.0,,,,,
2304,12881152,73728,0.013181387561461543,0.9375,0.9375,,,,,
2305,12886560,73760,0.011246267488433302,1.0,1.0,0.011892533162163694,0.90625,0.90625,,
2306,12892992,73792,0.009823991154235203,1.0,1.0,,,,,
2307,12898912,73824,0.00968170063586976,1.0,1.0,,,,,
2308,12904064,73856,0.008802690184357908,1.0,1.0,,,,,
2309,12911008,73888,0.010110138763352925,1.0,1.0,,,,,
2310,12915392,73920,0.01285468963606707,1.0,1.0,,,,,
2311,12920544,73952,0.011786946014953142,0.96875,0.96875,,,,,
2312,12927232,73984,0.009548895616094757,1.0,1.0,,,,,
2313,12933664,74016,0.010015820594936999,1.0,1.0,0.011122674493960392,0.84375,0.84375,,
2314,12938560,74048,0.012117513930085243,0.96875,0.96875,,,,,
2315,12943968,74080,0.009215101556663252,1.0,1.0,,,,,
2316,12949632,74112,0.010097053705908306,1.0,1.0,,,,,
2317,12954528,74144,0.012144689391831281,1.0,1.0,,,,,
2318,12960704,74176,0.009758780961409485,1.0,1.0,,,,,
2319,12966112,74208,0.010419603171572386,1.0,1.0,,,,,
2320,12971264,74240,0.010568274109283415,0.96875,0.96875,,,,,
2321,12976928,74272,0.011398819030633611,1.0,1.0,0.013748139966673484,0.875,0.875,,
2322,12982080,74304,0.010250436913809651,1.0,1.0,,,,,
2323,12987744,74336,0.011384262362732257,1.0,1.0,,,,,
2324,12993664,74368,0.009350080376213592,1.0,1.0,,,,,
2325,12998816,74400,0.011547538781843012,1.0,1.0,,,,,
2326,13004224,74432,0.010398992907053735,1.0,1.0,,,,,
2327,13010912,74464,0.008927368744379788,1.0,1.0,,,,,
2328,13016064,74496,0.012097712821523658,1.0,1.0,,,,,
2329,13021472,74528,0.011266910741686885,1.0,1.0,0.012970125515333828,0.84375,0.84375,,
2330,13026624,74560,0.012516987715564065,1.0,1.0,,,,,
2331,13033312,74592,0.00912466565987312,1.0,1.0,,,,,
2332,13039744,74624,0.008132916804163566,1.0,1.0,,,,,
2333,13044896,74656,0.012309644311659613,0.96875,0.96875,,,,,
2334,13048768,74688,0.012716987162221239,1.0,1.0,,,,,
2335,13054176,74720,0.01095559059858854,1.0,1.0,,,,,
2336,13058816,74752,0.011469740655352436,1.0,1.0,,,,,
2337,13064992,74784,0.010534224775190339,1.0,1.0,0.012621385540184276,0.875,0.875,,
2338,13069632,74816,0.011655515912644932,1.0,1.0,,,,,
2339,13074784,74848,0.011589593809057653,1.0,1.0,,,,,
2340,13080448,74880,0.010978455538678903,1.0,1.0,,,,,
2341,13084832,74912,0.011068024636568426,1.0,1.0,,,,,
2342,13089728,74944,0.010295996079164324,1.0,1.0,,,,,
2343,13093856,74976,0.014228776618392924,0.96875,0.96875,,,,,
2344,13099776,75008,0.010420905369914017,1.0,1.0,,,,,
2345,13106208,75040,0.008816119300465762,0.96875,0.96875,0.013356186142765807,0.84375,0.84375,,
2346,13113664,75072,0.010152409110651262,1.0,1.0,,,,,
2347,13119840,75104,0.010623291601555306,0.96875,0.96875,,,,,
2348,13125760,75136,0.008981745973138795,1.0,1.0,,,,,
2349,13131936,75168,0.011970155567422603,1.0,1.0,,,,,
2350,13137088,75200,0.011595644392615529,0.96875,0.96875,,,,,
2351,13141728,75232,0.010694545110149846,0.96875,0.96875,,,,,
2352,13146368,75264,0.00928213241442893,1.0,1.0,,,,,
2353,13152288,75296,0.011903802202640559,1.0,1.0,0.012624111318055471,0.96875,0.96875,,
2354,13157696,75328,0.010862727424105786,1.0,1.0,,,,,
2355,13164128,75360,0.009736549500714496,1.0,1.0,,,,,
2356,13170304,75392,0.007862491687312336,0.96875,0.96875,,,,,
2357,13176224,75424,0.009514145818206182,1.0,1.0,,,,,
2358,13182144,75456,0.009505169062170287,1.0,1.0,,,,,
2359,13187808,75488,0.009872041208112848,1.0,1.0,,,,,
2360,13192960,75520,0.009594963853969388,0.96875,0.96875,,,,,
2361,13196576,75552,0.014572011654897401,1.0,1.0,0.013601001722124945,0.875,0.875,,
2362,13201984,75584,0.011698586925455712,1.0,1.0,,,,,
2363,13207904,75616,0.010730753723774649,1.0,1.0,,,,,
2364,13212544,75648,0.012613838993096808,1.0,1.0,,,,,
2365,13219488,75680,0.008269450403766601,1.0,1.0,,,,,
2366,13225664,75712,0.009786072775450726,1.0,1.0,,,,,
2367,13232352,75744,0.007798996084324368,1.0,1.0,,,,,
2368,13238784,75776,0.010385881681468747,1.0,1.0,,,,,
2369,13243936,75808,0.010781330636055589,1.0,1.0,0.015675041748044974,0.84375,0.84375,,
2370,13250112,75840,0.010133768919617666,1.0,1.0,,,,,
2371,13256032,75872,0.008875707893091594,1.0,1.0,,,,,
2372,13261696,75904,0.010991378652167783,1.0,1.0,,,,,
2373,13267104,75936,0.009645845604052542,1.0,1.0,,,,,
2374,13273280,75968,0.009461132101856087,1.0,1.0,,,,,
2375,13278944,76000,0.011539296862848153,1.0,1.0,,,,,
2376,13284608,76032,0.010539381217810949,1.0,1.0,,,,,
2377,13291040,76064,0.012135971587782922,0.9375,0.9375,0.011692528248957147,0.90625,0.90625,,
2378,13296960,76096,0.009727928885156391,1.0,1.0,,,,,
2379,13302112,76128,0.012778330901049604,1.0,1.0,,,,,
2380,13307776,76160,0.010927087112996671,0.96875,0.96875,,,,,
2381,13313952,76192,0.009706990418199524,1.0,1.0,,,,,
